Sujeto,Canal,Frecuencia,Potencia
sub-001,Cz,38.125,2.3251773718753904e-12
sub-001,Cz,38.75,3.073523868182507e-12
sub-001,Cz,39.375,2.4821813246676517e-12
sub-001,Cz,40.0,2.2103434620902403e-12
sub-002,C3,1.25,8.981234829240666e-11
sub-002,C3,1.875,6.550205224076838e-11
sub-002,C3,2.5,4.3609416879403714e-11
sub-002,C3,3.125,3.042478202730516e-11
sub-002,C3,3.75,2.1226566394675706e-11
sub-002,C3,4.375,1.1111046355486935e-11
sub-002,C3,5.0,1.1301979862011703e-11
sub-002,C3,5.625,8.787040051788767e-12
sub-002,C3,6.25,1.0797854948197144e-11
sub-002,C3,6.875,1.3462047720349277e-11
sub-002,C3,7.5,1.6900912379868638e-11
sub-002,C3,8.125,1.3700617316714244e-11
sub-002,C3,8.75,1.141747787495358e-11
sub-002,C3,9.375,1.0170951364211952e-11
sub-002,C3,10.0,1.0533098682080793e-11
sub-002,C3,10.625,1.1112816895866685e-11
sub-002,C3,11.25,9.752525813802928e-12
sub-002,C3,11.875,7.0555847290556165e-12
sub-002,C3,12.5,6.3562585312983145e-12
sub-002,C3,13.125,5.3872479285864585e-12
sub-002,C3,13.75,3.453514198128883e-12
sub-002,C3,14.375,4.7435403107807996e-12
sub-002,C3,15.0,5.435870566613419e-12
sub-002,C3,15.625,3.958542102070387e-12
sub-002,C3,16.25,5.1126323680635865e-12
sub-002,C3,16.875,3.925500094854356e-12
sub-002,C3,17.5,6.055626792321954e-12
sub-002,C3,18.125,9.008471585899994e-12
sub-002,C3,18.75,6.7830324038585486e-12
sub-002,C3,19.375,6.0873135010798886e-12
sub-002,C3,20.0,8.936160291724506e-12
sub-002,C3,20.625,5.961081633183417e-12
sub-002,C3,21.25,6.305540463380108e-12
sub-002,C3,21.875,4.889716323632056e-12
sub-002,C3,22.5,5.125014064460727e-12
sub-002,C3,23.125,1.074119111730472e-11
sub-002,C3,23.75,1.2335649143975862e-11
sub-002,C3,24.375,9.928942002708722e-12
sub-002,C3,25.0,7.195977975954134e-12
sub-002,C3,25.625,5.342970592095683e-12
sub-002,C3,26.25,3.1545466766389766e-12
sub-002,C3,26.875,4.381452036649543e-12
sub-002,C3,27.5,5.13988888562934e-12
sub-002,C3,28.125,2.4127101526598936e-12
sub-002,C3,28.75,2.0616043363566232e-12
sub-002,C3,29.375,3.4604133053390583e-12
sub-002,C3,30.0,2.397753282330165e-12
sub-002,C3,30.625,5.857167512433653e-12
sub-002,C3,31.25,2.0575316324396618e-12
sub-002,C3,31.875,6.3542756337678065e-12
sub-002,C3,32.5,2.711565302533226e-12
sub-002,C3,33.125,2.4291759754842077e-12
sub-002,C3,33.75,4.323130825479624e-12
sub-002,C3,34.375,2.8530138802706713e-12
sub-002,C3,35.0,1.93148913467776e-12
sub-002,C3,35.625,1.5154473325630548e-12
sub-002,C3,36.25,2.3359405640555335e-12
sub-002,C3,36.875,3.3608830925454926e-12
sub-002,C3,37.5,3.988757249179464e-12
sub-002,C3,38.125,8.380497929010517e-12
sub-002,C3,38.75,1.1793766594810967e-11
sub-002,C3,39.375,1.0115296000106419e-11
sub-002,C3,40.0,8.433196822357565e-12
sub-002,C4,1.25,8.576863409113975e-11
sub-002,C4,1.875,6.147870700085568e-11
sub-002,C4,2.5,3.952345059769202e-11
sub-002,C4,3.125,3.110063397370082e-11
sub-002,C4,3.75,1.984111592007691e-11
sub-002,C4,4.375,1.041008748527224e-11
sub-002,C4,5.0,9.223362935584372e-12
sub-002,C4,5.625,8.084295687047876e-12
sub-002,C4,6.25,8.287263154862153e-12
sub-002,C4,6.875,1.1500398260493942e-11
sub-002,C4,7.5,1.1719388462180155e-11
sub-002,C4,8.125,9.620091647431796e-12
sub-002,C4,8.75,1.0329460725549403e-11
sub-002,C4,9.375,1.0465818150642112e-11
sub-002,C4,10.0,9.139005386765397e-12
sub-002,C4,10.625,8.698164327202157e-12
sub-002,C4,11.25,8.80554890007643e-12
sub-002,C4,11.875,8.27833826378623e-12
sub-002,C4,12.5,5.4973475579504376e-12
sub-002,C4,13.125,3.951048600214313e-12
sub-002,C4,13.75,3.360239198545495e-12
sub-002,C4,14.375,3.8065489353895266e-12
sub-002,C4,15.0,4.548662093457685e-12
sub-002,C4,15.625,3.872887688550538e-12
sub-002,C4,16.25,4.428382733743781e-12
sub-002,C4,16.875,3.2185793010653285e-12
sub-002,C4,17.5,3.5975876764720233e-12
sub-002,C4,18.125,3.4393641917800276e-12
sub-002,C4,18.75,3.10579965001358e-12
sub-002,C4,19.375,3.721958268742661e-12
sub-002,C4,20.0,4.6726799032482456e-12
sub-002,C4,20.625,4.291794095656676e-12
sub-002,C4,21.25,4.1379607208854504e-12
sub-002,C4,21.875,3.958364749861371e-12
sub-002,C4,22.5,5.218885341110838e-12
sub-002,C4,23.125,6.5831925375581246e-12
sub-002,C4,23.75,6.872931170019926e-12
sub-002,C4,24.375,5.427179124464802e-12
sub-002,C4,25.0,4.5250513579011355e-12
sub-002,C4,25.625,3.826090857331701e-12
sub-002,C4,26.25,3.810414233654695e-12
sub-002,C4,26.875,2.8256557121723e-12
sub-002,C4,27.5,2.438103499168319e-12
sub-002,C4,28.125,1.7496216645780368e-12
sub-002,C4,28.75,2.724347433520016e-12
sub-002,C4,29.375,4.419542393372568e-12
sub-002,C4,30.0,3.968064669394503e-12
sub-002,C4,30.625,2.785798199789625e-12
sub-002,C4,31.25,1.763022391365603e-12
sub-002,C4,31.875,1.6154094441664688e-12
sub-002,C4,32.5,1.3100960708646042e-12
sub-002,C4,33.125,1.4027031018451003e-12
sub-002,C4,33.75,1.157922310298533e-12
sub-002,C4,34.375,8.846483432224571e-13
sub-002,C4,35.0,1.0698498384319153e-12
sub-002,C4,35.625,1.1206552402266063e-12
sub-002,C4,36.25,1.1073521112774932e-12
sub-002,C4,36.875,1.3788802441212787e-12
sub-002,C4,37.5,1.2321228340148254e-12
sub-002,C4,38.125,1.4053689187250764e-12
sub-002,C4,38.75,8.30585889009292e-13
sub-002,C4,39.375,9.18111182911274e-13
sub-002,C4,40.0,1.8503229608376665e-12
sub-002,Cz,1.25,1.2910136912661766e-10
sub-002,Cz,1.875,8.9029421326276e-11
sub-002,Cz,2.5,4.78770891306168e-11
sub-002,Cz,3.125,3.7082555687021563e-11
sub-002,Cz,3.75,2.2631071248842047e-11
sub-002,Cz,4.375,1.097441566737442e-11
sub-002,Cz,5.0,1.174496243594202e-11
sub-002,Cz,5.625,1.0309254751371112e-11
sub-002,Cz,6.25,1.109104743658311e-11
sub-002,Cz,6.875,1.6818968103404102e-11
sub-002,Cz,7.5,1.799333646942861e-11
sub-002,Cz,8.125,1.4768655467312133e-11
sub-002,Cz,8.75,1.4682770824301085e-11
sub-002,Cz,9.375,1.4226105643569145e-11
sub-002,Cz,10.0,1.3095144726517488e-11
sub-002,Cz,10.625,1.4432053352794554e-11
sub-002,Cz,11.25,1.394605724307163e-11
sub-002,Cz,11.875,1.2084497626053177e-11
sub-002,Cz,12.5,7.923381563054017e-12
sub-002,Cz,13.125,5.5004926447244146e-12
sub-002,Cz,13.75,3.659351151336999e-12
sub-002,Cz,14.375,4.587067683134261e-12
sub-002,Cz,15.0,6.0223090701571256e-12
sub-002,Cz,15.625,4.589395603062134e-12
sub-002,Cz,16.25,5.32303790027823e-12
sub-002,Cz,16.875,4.624006788796984e-12
sub-002,Cz,17.5,5.116931704747571e-12
sub-002,Cz,18.125,4.499362322415811e-12
sub-002,Cz,18.75,4.528286464033683e-12
sub-002,Cz,19.375,6.020882979527579e-12
sub-002,Cz,20.0,7.241084597210659e-12
sub-002,Cz,20.625,7.2307514082669445e-12
sub-002,Cz,21.25,8.868180601353832e-12
sub-002,Cz,21.875,1.0503490036102281e-11
sub-002,Cz,22.5,1.0531369801093427e-11
sub-002,Cz,23.125,1.466685133949744e-11
sub-002,Cz,23.75,1.973520291262249e-11
sub-002,Cz,24.375,2.0154562804742563e-11
sub-002,Cz,25.0,1.4523079677213586e-11
sub-002,Cz,25.625,9.489025463202204e-12
sub-002,Cz,26.25,6.4813665349681705e-12
sub-002,Cz,26.875,5.746510919289521e-12
sub-002,Cz,27.5,5.840456081201094e-12
sub-002,Cz,28.125,4.966083551070965e-12
sub-002,Cz,28.75,4.57867542504831e-12
sub-002,Cz,29.375,4.7425548446653396e-12
sub-002,Cz,30.0,3.790620197107262e-12
sub-002,Cz,30.625,4.048244401722416e-12
sub-002,Cz,31.25,3.0261472979507453e-12
sub-002,Cz,31.875,2.6536113269494353e-12
sub-002,Cz,32.5,2.3204390471525834e-12
sub-002,Cz,33.125,1.945387384537229e-12
sub-002,Cz,33.75,1.4811712264192425e-12
sub-002,Cz,34.375,1.4689248286679542e-12
sub-002,Cz,35.0,1.4472123867823772e-12
sub-002,Cz,35.625,1.427498256289136e-12
sub-002,Cz,36.25,1.660972610144291e-12
sub-002,Cz,36.875,2.2038741405900365e-12
sub-002,Cz,37.5,1.411529756273018e-12
sub-002,Cz,38.125,1.4546357307801094e-12
sub-002,Cz,38.75,1.6095656716203386e-12
sub-002,Cz,39.375,2.244324393044472e-12
sub-002,Cz,40.0,2.8833788891302695e-12
sub-003,C3,1.25,5.713135629064337e-10
sub-003,C3,1.875,3.6730266444597717e-10
sub-003,C3,2.5,2.5110588042610573e-10
sub-003,C3,3.125,2.5054952881396383e-10
sub-003,C3,3.75,1.702514613129375e-10
sub-003,C3,4.375,1.3348973759582473e-10
sub-003,C3,5.0,1.3427035972525526e-10
sub-003,C3,5.625,1.1662864243887452e-10
sub-003,C3,6.25,6.908776601316822e-11
sub-003,C3,6.875,5.5368655645730045e-11
sub-003,C3,7.5,4.8432245686034505e-11
sub-003,C3,8.125,4.078211155958788e-11
sub-003,C3,8.75,4.0790107753640785e-11
sub-003,C3,9.375,3.6753161241035375e-11
sub-003,C3,10.0,4.522423781586061e-11
sub-003,C3,10.625,5.870292886429482e-11
sub-003,C3,11.25,3.2730057156107425e-11
sub-003,C3,11.875,1.7603597283350662e-11
sub-003,C3,12.5,1.657692052010748e-11
sub-003,C3,13.125,1.693883784311701e-11
sub-003,C3,13.75,1.4498199666011497e-11
sub-003,C3,14.375,1.2360675050772317e-11
sub-003,C3,15.0,1.3156028613237277e-11
sub-003,C3,15.625,1.25899625408348e-11
sub-003,C3,16.25,1.3334310245493151e-11
sub-003,C3,16.875,1.069364881916683e-11
sub-003,C3,17.5,1.341777651544537e-11
sub-003,C3,18.125,1.6141964631604767e-11
sub-003,C3,18.75,1.5324238835297693e-11
sub-003,C3,19.375,1.2931631373278695e-11
sub-003,C3,20.0,1.0303885414837554e-11
sub-003,C3,20.625,8.583055643183722e-12
sub-003,C3,21.25,8.355175356589142e-12
sub-003,C3,21.875,6.879067420740233e-12
sub-003,C3,22.5,6.5902466492500875e-12
sub-003,C3,23.125,6.140089118690919e-12
sub-003,C3,23.75,5.341074126245051e-12
sub-003,C3,24.375,5.90132101458157e-12
sub-003,C3,25.0,5.2926758416648875e-12
sub-003,C3,25.625,5.518808891692131e-12
sub-003,C3,26.25,4.4523919046013546e-12
sub-003,C3,26.875,5.765358617447128e-12
sub-003,C3,27.5,4.08221052937195e-12
sub-003,C3,28.125,3.2569614168898373e-12
sub-003,C3,28.75,4.075977369275524e-12
sub-003,C3,29.375,5.225616601792042e-12
sub-003,C3,30.0,4.7386483225323446e-12
sub-003,C3,30.625,3.6946917599921e-12
sub-003,C3,31.25,4.14561912318545e-12
sub-003,C3,31.875,3.910082320794096e-12
sub-003,C3,32.5,4.227968490000642e-12
sub-003,C3,33.125,4.12120093959701e-12
sub-003,C3,33.75,3.614976816929222e-12
sub-003,C3,34.375,2.855075222979975e-12
sub-003,C3,35.0,3.0261817400305197e-12
sub-003,C3,35.625,4.457494191422538e-12
sub-003,C3,36.25,4.348249824881121e-12
sub-003,C3,36.875,3.6013528941002125e-12
sub-003,C3,37.5,3.4978592930263373e-12
sub-003,C3,38.125,2.3292957706734174e-12
sub-003,C3,38.75,2.528672238294058e-12
sub-003,C3,39.375,2.802997636247372e-12
sub-003,C3,40.0,4.233802605063256e-12
sub-003,C4,1.25,6.802306283735755e-10
sub-003,C4,1.875,3.857187027572719e-10
sub-003,C4,2.5,2.4396866532156474e-10
sub-003,C4,3.125,2.3048509842794016e-10
sub-003,C4,3.75,1.665874273605397e-10
sub-003,C4,4.375,1.185636913558259e-10
sub-003,C4,5.0,1.212992150234418e-10
sub-003,C4,5.625,1.1327337052309124e-10
sub-003,C4,6.25,7.126106557101094e-11
sub-003,C4,6.875,4.656966526330479e-11
sub-003,C4,7.5,3.681074269419006e-11
sub-003,C4,8.125,3.703970882373007e-11
sub-003,C4,8.75,4.099683180880127e-11
sub-003,C4,9.375,4.356776260485927e-11
sub-003,C4,10.0,4.064804266743425e-11
sub-003,C4,10.625,4.0529887216233246e-11
sub-003,C4,11.25,2.4229511324181254e-11
sub-003,C4,11.875,2.0592033198184155e-11
sub-003,C4,12.5,1.6079753240015234e-11
sub-003,C4,13.125,1.2983321705442309e-11
sub-003,C4,13.75,1.0196320486456719e-11
sub-003,C4,14.375,1.020800144519578e-11
sub-003,C4,15.0,1.1309737478384483e-11
sub-003,C4,15.625,1.1886682798953394e-11
sub-003,C4,16.25,1.2751886863330214e-11
sub-003,C4,16.875,1.0370192286066546e-11
sub-003,C4,17.5,1.2983199970395245e-11
sub-003,C4,18.125,1.633265285285102e-11
sub-003,C4,18.75,1.5080418095531464e-11
sub-003,C4,19.375,1.0671035578296644e-11
sub-003,C4,20.0,1.3119478570491731e-11
sub-003,C4,20.625,9.955326165635292e-12
sub-003,C4,21.25,9.384641665513084e-12
sub-003,C4,21.875,7.468396835211718e-12
sub-003,C4,22.5,7.817214646705249e-12
sub-003,C4,23.125,6.964076278978198e-12
sub-003,C4,23.75,6.633740320229344e-12
sub-003,C4,24.375,4.950930528434952e-12
sub-003,C4,25.0,5.345851508170196e-12
sub-003,C4,25.625,6.403016109217672e-12
sub-003,C4,26.25,4.221958494792663e-12
sub-003,C4,26.875,4.83377992126232e-12
sub-003,C4,27.5,2.9523517840458935e-12
sub-003,C4,28.125,3.721846329783421e-12
sub-003,C4,28.75,3.530542526366107e-12
sub-003,C4,29.375,4.700987282598116e-12
sub-003,C4,30.0,4.26164108965162e-12
sub-003,C4,30.625,3.664722185362881e-12
sub-003,C4,31.25,4.2763922305109884e-12
sub-003,C4,31.875,4.677794020173462e-12
sub-003,C4,32.5,4.648021355250024e-12
sub-003,C4,33.125,4.694447444570568e-12
sub-003,C4,33.75,3.725256698704549e-12
sub-003,C4,34.375,3.3971019200492772e-12
sub-003,C4,35.0,3.7923937252014996e-12
sub-003,C4,35.625,4.958642671008766e-12
sub-003,C4,36.25,5.5172759328680654e-12
sub-003,C4,36.875,4.5613535596803454e-12
sub-003,C4,37.5,4.3634995844657645e-12
sub-003,C4,38.125,2.9939818495120026e-12
sub-003,C4,38.75,3.5897569596505075e-12
sub-003,C4,39.375,3.293828466339488e-12
sub-003,C4,40.0,3.949569962396459e-12
sub-003,Cz,1.25,6.902714804837585e-10
sub-003,Cz,1.875,3.782799359185797e-10
sub-003,Cz,2.5,2.5537744929236825e-10
sub-003,Cz,3.125,2.693949492682201e-10
sub-003,Cz,3.75,1.825838964766359e-10
sub-003,Cz,4.375,1.388886568999776e-10
sub-003,Cz,5.0,1.595573509422209e-10
sub-003,Cz,5.625,1.4716163066473029e-10
sub-003,Cz,6.25,8.812316123914204e-11
sub-003,Cz,6.875,6.156023854311721e-11
sub-003,Cz,7.5,4.497022554418442e-11
sub-003,Cz,8.125,4.394994605069632e-11
sub-003,Cz,8.75,4.476178840214896e-11
sub-003,Cz,9.375,4.634175652703697e-11
sub-003,Cz,10.0,4.94098441676483e-11
sub-003,Cz,10.625,5.0767904957621116e-11
sub-003,Cz,11.25,3.0697287476950175e-11
sub-003,Cz,11.875,2.1156745161818502e-11
sub-003,Cz,12.5,1.8808427898735016e-11
sub-003,Cz,13.125,1.4905337247235583e-11
sub-003,Cz,13.75,1.2270610143756775e-11
sub-003,Cz,14.375,1.2661546177002609e-11
sub-003,Cz,15.0,1.426949921336855e-11
sub-003,Cz,15.625,1.392991816833201e-11
sub-003,Cz,16.25,1.3370160070325928e-11
sub-003,Cz,16.875,1.1918914606548065e-11
sub-003,Cz,17.5,1.4219258748425637e-11
sub-003,Cz,18.125,1.5504919940670045e-11
sub-003,Cz,18.75,1.4918687466573257e-11
sub-003,Cz,19.375,1.098833639188947e-11
sub-003,Cz,20.0,1.117238077081202e-11
sub-003,Cz,20.625,9.573386619302661e-12
sub-003,Cz,21.25,8.544451217096044e-12
sub-003,Cz,21.875,6.6489784309092685e-12
sub-003,Cz,22.5,6.514242214528963e-12
sub-003,Cz,23.125,6.032530388447036e-12
sub-003,Cz,23.75,5.27514271417094e-12
sub-003,Cz,24.375,5.39665116795667e-12
sub-003,Cz,25.0,4.682576163792516e-12
sub-003,Cz,25.625,5.183690581370923e-12
sub-003,Cz,26.25,3.4880666529717637e-12
sub-003,Cz,26.875,4.714549010761248e-12
sub-003,Cz,27.5,3.3499847604248944e-12
sub-003,Cz,28.125,2.735951499978613e-12
sub-003,Cz,28.75,3.4027940132712068e-12
sub-003,Cz,29.375,4.855400063659717e-12
sub-003,Cz,30.0,4.323057248182299e-12
sub-003,Cz,30.625,3.243268933437886e-12
sub-003,Cz,31.25,3.7245089401392555e-12
sub-003,Cz,31.875,3.500822823698095e-12
sub-003,Cz,32.5,3.813169118054678e-12
sub-003,Cz,33.125,4.163311345518588e-12
sub-003,Cz,33.75,3.333778819363347e-12
sub-003,Cz,34.375,2.7405737269832108e-12
sub-003,Cz,35.0,3.0528105029727236e-12
sub-003,Cz,35.625,4.099313019620248e-12
sub-003,Cz,36.25,4.205912784603353e-12
sub-003,Cz,36.875,3.455151967583379e-12
sub-003,Cz,37.5,3.327710227132139e-12
sub-003,Cz,38.125,2.3136247923794976e-12
sub-003,Cz,38.75,2.6025983191667987e-12
sub-003,Cz,39.375,2.5132796657957196e-12
sub-003,Cz,40.0,3.4185016980594086e-12
sub-004,C3,1.25,9.600916508292898e-11
sub-004,C3,1.875,4.8249842422163536e-11
sub-004,C3,2.5,3.594228541543718e-11
sub-004,C3,3.125,1.972432212566404e-11
sub-004,C3,3.75,1.4230642602983642e-11
sub-004,C3,4.375,9.621888458328593e-12
sub-004,C3,5.0,6.5144523070140094e-12
sub-004,C3,5.625,6.282119734680029e-12
sub-004,C3,6.25,5.640363328085309e-12
sub-004,C3,6.875,4.821756101540926e-12
sub-004,C3,7.5,4.055802026596539e-12
sub-004,C3,8.125,4.257544442170505e-12
sub-004,C3,8.75,3.8770440662959736e-12
sub-004,C3,9.375,3.941520469100138e-12
sub-004,C3,10.0,3.657782793902682e-12
sub-004,C3,10.625,3.753025809777792e-12
sub-004,C3,11.25,2.9265763403256528e-12
sub-004,C3,11.875,2.715003715742964e-12
sub-004,C3,12.5,2.580534746700305e-12
sub-004,C3,13.125,2.6210704652663675e-12
